datetime,open,high,low,close,volume
2024-08-29 10:44:00-04:00,562.3,562.47,562.12,562.21,97794.0
2024-08-29 10:45:00-04:00,562.19,562.3,561.9725,562.032,75442.0
2024-08-29 10:46:00-04:00,562.05,562.24,562.05,562.16,51767.0
2024-08-29 10:47:00-04:00,562.13,562.4601,562.13,562.4,69971.0
2024-08-29 10:48:00-04:00,562.38,562.44,562.26,562.42,88600.0
2024-08-29 10:49:00-04:00,562.42,562.67,562.32,562.6501,97654.0
2024-08-29 10:50:00-04:00,562.65,562.8,562.51,562.57,106535.0
2024-08-29 10:51:00-04:00,562.58,562.73,562.53,562.64,71988.0
2024-08-29 10:52:00-04:00,562.64,562.78,562.635,562.6802,77863.0
2024-08-29 10:53:00-04:00,562.68,562.73,562.6,562.61,86913.0
2024-08-29 10:54:00-04:00,562.61,562.68,562.55,562.64,47117.0
2024-08-29 10:55:00-04:00,562.63,562.68,562.37,562.45,56990.0
2024-08-29 10:56:00-04:00,562.45,562.51,562.37,562.45,49699.0
2024-08-29 10:57:00-04:00,562.45,562.45,561.79,562.03,121150.0
2024-08-29 10:58:00-04:00,562.03,562.239,561.98,562.19,48059.0
2024-08-29 10:59:00-04:00,562.23,562.27,562.03,562.12,55023.0
2024-08-29 11:00:00-04:00,562.09,562.37,562.07,562.35,55099.0
2024-08-29 11:01:00-04:00,562.35,562.48,562.18,562.29,69439.0
2024-08-29 11:02:00-04:00,562.34,562.51,562.25,562.38,28313.0
2024-08-29 11:03:00-04:00,562.37,562.41,562.2849,562.39,17777.0
2024-08-29 11:04:00-04:00,562.37,562.37,562.12,562.2,42075.0
2024-08-29 11:05:00-04:00,562.22,562.37,562.1,562.31,30935.0
2024-08-29 11:06:00-04:00,562.29,562.43,562.06,562.23,41098.0
2024-08-29 11:07:00-04:00,562.23,562.32,562.125,562.13,29194.0
2024-08-29 11:08:00-04:00,562.135,562.445,562.12,562.445,31993.0
2024-08-29 11:09:00-04:00,562.45,562.51,562.33,562.35,37970.0
2024-08-29 11:10:00-04:00,562.34,562.55,562.28,562.5363,37838.0
2024-08-29 11:11:00-04:00,562.53,562.54,562.35,562.47,42528.0
2024-08-29 11:12:00-04:00,562.47,562.59,562.36,562.56,23495.0
2024-08-29 11:13:00-04:00,562.56,562.68,562.54,562.67,41089.0
2024-08-29 11:14:00-04:00,562.67,562.91,562.64,562.8701,66238.0
2024-08-29 11:15:00-04:00,562.84,563.19,562.82,563.0137,87777.0
2024-08-29 11:16:00-04:00,563.04,563.1,562.885,562.94,48957.0
2024-08-29 11:17:00-04:00,562.915,562.92,562.15,562.29,138840.0
2024-08-29 11:18:00-04:00,562.28,562.31,562.08,562.25,44547.0
2024-08-29 11:19:00-04:00,562.25,562.25,562.0742,562.16,43574.0
2024-08-29 11:20:00-04:00,562.15,562.2399,561.88,561.89,55284.0
2024-08-29 11:21:00-04:00,561.88,561.97,561.57,561.62,146787.0
2024-08-29 11:22:00-04:00,561.63,561.87,561.47,561.75,102136.0
2024-08-29 11:23:00-04:00,561.77,561.99,561.7502,561.8,58472.0
2024-08-29 11:24:00-04:00,561.82,562.0,561.82,562.0,51960.0
2024-08-29 11:25:00-04:00,561.99,562.09,561.96,562.01,62383.0
2024-08-29 11:26:00-04:00,562.01,562.16,561.87,561.87,27918.0
2024-08-29 11:27:00-04:00,561.89,562.07,561.87,561.98,21096.0
2024-08-29 11:28:00-04:00,562.01,562.0199,561.865,561.97,18759.0
2024-08-29 11:29:00-04:00,562.0,562.22,562.0,562.12,34831.0
2024-08-29 11:30:00-04:00,562.13,562.52,562.09,562.51,37290.0
2024-08-29 11:31:00-04:00,562.51,562.54,562.25,562.25,80170.0
2024-08-29 11:32:00-04:00,562.25,562.33,562.05,562.27,49002.0
2024-08-29 11:33:00-04:00,562.25,562.38,562.17,562.22,21312.0
2024-08-29 11:34:00-04:00,562.24,562.34,562.16,562.17,25935.0
2024-08-29 11:35:00-04:00,562.21,562.24,562.01,562.24,35582.0
2024-08-29 11:36:00-04:00,562.22,562.2873,562.14,562.26,35174.0
2024-08-29 11:37:00-04:00,562.27,562.28,561.92,562.01,30143.0
2024-08-29 11:38:00-04:00,562.03,562.33,562.02,562.28,40352.0
2024-08-29 11:39:00-04:00,562.29,562.5,562.2727,562.39,43274.0
2024-08-29 11:40:00-04:00,562.39,562.42,562.18,562.42,19759.0
2024-08-29 11:41:00-04:00,562.41,562.43,562.15,562.18,39354.0
2024-08-29 11:42:00-04:00,562.17,562.325,562.14,562.29,15150.0
2024-08-29 11:43:00-04:00,562.3,562.3,562.125,562.23,59999.0
2024-08-29 11:44:00-04:00,562.23,562.29,561.93,562.02,41624.0
2024-08-29 11:45:00-04:00,562.03,562.145,561.96,562.03,22751.0
2024-08-29 11:46:00-04:00,562.03,562.18,562.03,562.04,20442.0
2024-08-29 11:47:00-04:00,562.02,562.19,562.01,562.17,25436.0
2024-08-29 11:48:00-04:00,562.18,562.26,562.13,562.16,38463.0
2024-08-29 11:49:00-04:00,562.17,562.39,562.165,562.36,23997.0
2024-08-29 11:50:00-04:00,562.37,562.42,562.18,562.29,27632.0
2024-08-29 11:51:00-04:00,562.31,562.38,562.26,562.27,34625.0
2024-08-29 11:52:00-04:00,562.3,562.3403,562.06,562.17,47629.0
2024-08-29 11:53:00-04:00,562.165,562.245,562.13,562.24,25493.0
2024-08-29 11:54:00-04:00,562.23,562.31,562.15,562.28,25174.0
2024-08-29 11:55:00-04:00,562.27,562.43,562.12,562.38,92762.0
2024-08-29 11:56:00-04:00,562.4,562.42,562.15,562.25,168193.0
2024-08-29 11:57:00-04:00,562.23,562.4999,562.23,562.4,21260.0
2024-08-29 11:58:00-04:00,562.35,562.47,562.28,562.43,70172.0
2024-08-29 11:59:00-04:00,562.44,562.52,562.37,562.48,38900.0
2024-08-29 12:00:00-04:00,562.48,562.77,562.42,562.7439,51660.0
2024-08-29 12:01:00-04:00,562.76,562.85,562.69,562.84,49311.0
2024-08-29 12:02:00-04:00,562.8465,563.08,562.81,562.89,118246.0
2024-08-29 12:03:00-04:00,562.8801,562.94,562.85,562.92,37070.0
2024-08-29 12:04:00-04:00,562.9,562.95,562.76,562.8798,44367.0
2024-08-29 12:05:00-04:00,562.89,563.05,562.89,563.0,30151.0
2024-08-29 12:06:00-04:00,563.02,563.1,562.94,563.03,47907.0
2024-08-29 12:07:00-04:00,563.04,563.23,563.01,563.17,57092.0
2024-08-29 12:08:00-04:00,563.17,563.39,563.1,563.32,85193.0
2024-08-29 12:09:00-04:00,563.32,563.32,563.1,563.1,43761.0
2024-08-29 12:10:00-04:00,563.1,563.26,562.99,563.26,38468.0
2024-08-29 12:11:00-04:00,563.26,563.4,563.24,563.36,41137.0
2024-08-29 12:12:00-04:00,563.37,563.38,563.2399,563.2399,23091.0
2024-08-29 12:13:00-04:00,563.24,563.44,563.21,563.38,49740.0
2024-08-29 12:14:00-04:00,563.38,563.48,563.345,563.39,63585.0
2024-08-29 12:15:00-04:00,563.39,563.54,563.345,563.39,60655.0
2024-08-29 12:16:00-04:00,563.37,563.39,562.905,563.09,120630.0
2024-08-29 12:17:00-04:00,563.04,563.1,562.73,563.01,58339.0
2024-08-29 12:18:00-04:00,563.02,563.0401,562.87,562.9093,39129.0
2024-08-29 12:19:00-04:00,562.9,563.02,562.89,562.93,28738.0
2024-08-29 12:20:00-04:00,562.96,563.075,562.875,563.04,36513.0
2024-08-29 12:21:00-04:00,563.04,563.19,563.02,563.02,31290.0
2024-08-29 12:22:00-04:00,563.03,563.3,562.99,563.27,37866.0
2024-08-29 12:23:00-04:00,563.27,563.44,563.26,563.4137,57782.0
2024-08-29 12:24:00-04:00,563.41,563.4297,563.34,563.4,32187.0
2024-08-29 12:25:00-04:00,563.41,563.419,563.33,563.34,33630.0
2024-08-29 12:26:00-04:00,563.35,563.35,563.17,563.23,47525.0
2024-08-29 12:27:00-04:00,563.21,563.25,563.03,563.23,94448.0
2024-08-29 12:28:00-04:00,563.22,563.36,563.19,563.3599,36913.0
2024-08-29 12:29:00-04:00,563.355,563.36,563.26,563.28,19525.0
2024-08-29 12:30:00-04:00,563.27,563.35,563.24,563.35,16914.0
2024-08-29 12:31:00-04:00,563.35,563.39,563.24,563.37,21870.0
2024-08-29 12:32:00-04:00,563.3635,563.46,563.34,563.43,36591.0
2024-08-29 12:33:00-04:00,563.43,563.45,563.33,563.39,22658.0
2024-08-29 12:34:00-04:00,563.39,563.47,563.38,563.44,19813.0
2024-08-29 12:35:00-04:00,563.44,563.51,563.37,563.38,52885.0
2024-08-29 12:36:00-04:00,563.35,563.45,562.98,563.39,74362.0
2024-08-29 12:37:00-04:00,563.3793,563.38,563.25,563.3,23681.0
2024-08-29 12:38:00-04:00,563.3,563.35,563.21,563.25,33673.0
2024-08-29 12:39:00-04:00,563.27,563.43,563.25,563.38,29770.0
2024-08-29 12:40:00-04:00,563.37,563.45,563.32,563.435,30697.0
2024-08-29 12:41:00-04:00,563.47,563.52,563.37,563.5002,35999.0
2024-08-29 12:42:00-04:00,563.5,563.56,563.435,563.52,26325.0
2024-08-29 12:43:00-04:00,563.5199,563.58,563.47,563.58,22883.0
2024-08-29 12:44:00-04:00,563.595,563.6,563.4406,563.4801,26126.0
2024-08-29 12:45:00-04:00,563.49,563.54,563.32,563.34,50721.0
2024-08-29 12:46:00-04:00,563.335,563.51,563.28,563.44,44439.0
2024-08-29 12:47:00-04:00,563.45,563.65,563.45,563.64,35147.0
2024-08-29 12:48:00-04:00,563.65,563.68,563.5001,563.54,37046.0
2024-08-29 12:49:00-04:00,563.53,563.55,563.17,563.2,75454.0
2024-08-29 12:50:00-04:00,563.19,563.28,563.06,563.18,64003.0
2024-08-29 12:51:00-04:00,563.175,563.32,563.16,563.27,43375.0
2024-08-29 12:52:00-04:00,563.25,563.25,562.71,562.82,112254.0
2024-08-29 12:53:00-04:00,562.8205,562.92,562.79,562.84,38523.0
2024-08-29 12:54:00-04:00,562.8405,562.87,562.67,562.865,51264.0
2024-08-29 12:55:00-04:00,562.87,563.01,562.81,562.86,84360.0
2024-08-29 12:56:00-04:00,562.858,562.9898,562.85,562.97,48302.0
2024-08-29 12:57:00-04:00,562.96,563.19,562.96,563.11,36431.0
2024-08-29 12:58:00-04:00,563.11,563.2057,563.1095,563.15,22421.0
2024-08-29 12:59:00-04:00,563.15,563.16,563.06,563.11,25096.0
2024-08-29 13:00:00-04:00,563.12,563.12,562.71,562.76,33748.0
2024-08-29 13:01:00-04:00,562.79,562.9,562.66,562.73,29884.0
2024-08-29 13:02:00-04:00,562.74,562.9,562.66,562.83,30102.0
2024-08-29 13:03:00-04:00,562.8699,562.97,562.85,562.95,20329.0
2024-08-29 13:04:00-04:00,562.9602,563.02,562.83,562.96,22183.0
2024-08-29 13:05:00-04:00,562.97,563.03,562.9,562.94,18387.0
2024-08-29 13:06:00-04:00,563.0,563.02,562.79,562.82,52848.0
2024-08-29 13:07:00-04:00,562.82,562.9,562.7,562.74,30523.0
2024-08-29 13:08:00-04:00,562.74,562.84,562.5627,562.8,33431.0
2024-08-29 13:09:00-04:00,562.79,562.81,562.575,562.58,20000.0
2024-08-29 13:10:00-04:00,562.58,562.7001,562.5605,562.61,21590.0
2024-08-29 13:11:00-04:00,562.62,562.62,562.2,562.31,75720.0
2024-08-29 13:12:00-04:00,562.34,562.44,562.15,562.38,32500.0
2024-08-29 13:13:00-04:00,562.37,562.4301,562.31,562.34,42133.0
2024-08-29 13:14:00-04:00,562.35,562.5,562.31,562.5,63994.0
2024-08-29 13:15:00-04:00,562.5,562.5,562.3,562.3501,32105.0
2024-08-29 13:16:00-04:00,562.34,562.51,562.34,562.4791,18905.0
2024-08-29 13:17:00-04:00,562.44,562.52,562.35,562.4,24371.0
2024-08-29 13:18:00-04:00,562.43,562.485,562.34,562.47,23830.0
2024-08-29 13:19:00-04:00,562.44,562.515,562.39,562.45,35182.0
2024-08-29 13:20:00-04:00,562.47,562.59,562.43,562.53,36528.0
2024-08-29 13:21:00-04:00,562.53,562.64,562.51,562.569,31036.0
2024-08-29 13:22:00-04:00,562.56,562.635,562.46,562.49,58573.0
2024-08-29 13:23:00-04:00,562.47,562.64,562.42,562.63,33999.0
2024-08-29 13:24:00-04:00,562.6,562.6305,562.45,562.47,20530.0
2024-08-29 13:25:00-04:00,562.48,562.57,562.36,562.38,29415.0
2024-08-29 13:26:00-04:00,562.39,562.67,562.3124,562.67,34067.0
2024-08-29 13:27:00-04:00,562.68,562.71,562.46,562.48,60981.0
2024-08-29 13:28:00-04:00,562.49,562.55,562.46,562.5105,221001.0
2024-08-29 13:29:00-04:00,562.47,562.51,562.41,562.47,21776.0
2024-08-29 13:30:00-04:00,562.46,562.51,562.37,562.41,185143.0
2024-08-29 13:31:00-04:00,562.42,562.65,562.42,562.64,30854.0
2024-08-29 13:32:00-04:00,562.63,562.65,562.52,562.64,16220.0
2024-08-29 13:33:00-04:00,562.64,562.64,562.4799,562.4799,18255.0
2024-08-29 13:34:00-04:00,562.47,562.56,562.38,562.52,21493.0
2024-08-29 13:35:00-04:00,562.51,562.58,562.38,562.58,28253.0
2024-08-29 13:36:00-04:00,562.57,562.6899,562.53,562.64,24392.0
2024-08-29 13:37:00-04:00,562.63,562.63,562.51,562.5171,12467.0
2024-08-29 13:38:00-04:00,562.51,562.5382,562.46,562.48,24240.0
2024-08-29 13:39:00-04:00,562.47,562.55,562.28,562.35,29951.0
2024-08-29 13:40:00-04:00,562.33,562.52,562.25,562.38,54933.0
2024-08-29 13:41:00-04:00,562.37,562.45,562.11,562.41,46717.0
2024-08-29 13:42:00-04:00,562.385,562.63,562.32,562.63,34244.0
2024-08-29 13:43:00-04:00,562.61,562.7,562.5075,562.585,40050.0
2024-08-29 13:44:00-04:00,562.59,562.75,562.56,562.58,88045.0
2024-08-29 13:45:00-04:00,562.58,562.61,562.3901,562.45,71597.0
2024-08-29 13:46:00-04:00,562.43,562.44,562.24,562.33,76489.0
2024-08-29 13:47:00-04:00,562.34,562.34,562.21,562.3,27355.0
2024-08-29 13:48:00-04:00,562.29,562.3,561.96,562.05,52301.0
2024-08-29 13:49:00-04:00,562.08,562.22,562.07,562.1865,20941.0
2024-08-29 13:50:00-04:00,562.2,562.25,562.09,562.19,51014.0
2024-08-29 13:51:00-04:00,562.18,562.33,562.18,562.28,39425.0
2024-08-29 13:52:00-04:00,562.29,562.43,562.2186,562.3303,27678.0
2024-08-29 13:53:00-04:00,562.36,562.52,562.36,562.45,30515.0
2024-08-29 13:54:00-04:00,562.46,562.69,562.4,562.66,29175.0
2024-08-29 13:55:00-04:00,562.64,562.66,562.5684,562.62,35538.0
2024-08-29 13:56:00-04:00,562.59,562.84,562.57,562.76,42594.0
2024-08-29 13:57:00-04:00,562.78,562.82,562.6902,562.74,31610.0
2024-08-29 13:58:00-04:00,562.74,562.82,562.67,562.7,34413.0
2024-08-29 13:59:00-04:00,562.72,562.89,562.71,562.85,27042.0
2024-08-29 14:00:00-04:00,562.8,562.84,562.1,562.15,102022.0
2024-08-29 14:01:00-04:00,562.14,562.25,561.8,562.01,93705.0
2024-08-29 14:02:00-04:00,561.97,562.2,561.97,562.1,29533.0
2024-08-29 14:03:00-04:00,562.12,562.2885,562.08,562.28,25140.0
2024-08-29 14:04:00-04:00,562.27,562.385,562.26,562.36,24444.0
2024-08-29 14:05:00-04:00,562.38,562.39,562.2525,562.27,22511.0
2024-08-29 14:06:00-04:00,562.28,562.29,562.15,562.265,22620.0
2024-08-29 14:07:00-04:00,562.28,562.29,562.06,562.11,27341.0
2024-08-29 14:08:00-04:00,562.1,562.2,562.08,562.1804,34030.0
2024-08-29 14:09:00-04:00,562.13,562.26,562.08,562.14,23659.0
2024-08-29 14:10:00-04:00,562.13,562.21,561.86,561.99,60174.0
2024-08-29 14:11:00-04:00,561.99,562.05,561.83,562.0,37163.0
2024-08-29 14:12:00-04:00,561.98,562.15,561.96,562.0299,78459.0
2024-08-29 14:13:00-04:00,562.014,562.04,561.9,561.97,24761.0
2024-08-29 14:14:00-04:00,561.97,562.09,561.97,562.05,86515.0
2024-08-29 14:15:00-04:00,562.0,562.05,561.77,561.84,34971.0
2024-08-29 14:16:00-04:00,561.83,561.84,561.7,561.75,40352.0
2024-08-29 14:17:00-04:00,561.77,561.97,561.75,561.969,48053.0
2024-08-29 14:18:00-04:00,561.96,561.98,561.78,561.79,39619.0
2024-08-29 14:19:00-04:00,561.8,561.87,561.77,561.81,24033.0
2024-08-29 14:20:00-04:00,561.8,561.88,561.68,561.83,80437.0
2024-08-29 14:21:00-04:00,561.8,561.92,561.7301,561.7901,27270.0
2024-08-29 14:22:00-04:00,561.78,561.87,561.73,561.77,26218.0
2024-08-29 14:23:00-04:00,561.76,561.86,561.73,561.83,25619.0
2024-08-29 14:24:00-04:00,561.8,562.0,561.8,561.97,36016.0
2024-08-29 14:25:00-04:00,561.95,562.03,561.8,561.815,47436.0
2024-08-29 14:26:00-04:00,561.83,561.84,561.7,561.74,162977.0
2024-08-29 14:27:00-04:00,561.75,561.8,561.41,561.4299,56299.0
2024-08-29 14:28:00-04:00,561.43,561.5,560.35,560.51,309076.0
2024-08-29 14:29:00-04:00,560.49,560.87,560.39,560.58,129845.0
2024-08-29 14:30:00-04:00,560.56,560.56,559.75,560.1895,372890.0
2024-08-29 14:31:00-04:00,560.12,560.22,559.82,560.22,111098.0
2024-08-29 14:32:00-04:00,560.24,560.44,560.05,560.2,104438.0
2024-08-29 14:33:00-04:00,560.18,560.36,560.04,560.22,96422.0
2024-08-29 14:34:00-04:00,560.2,560.27,559.855,559.93,277952.0
2024-08-29 14:35:00-04:00,559.92,559.95,559.56,559.89,128302.0
2024-08-29 14:36:00-04:00,559.88,559.95,559.54,559.93,105374.0
2024-08-29 14:37:00-04:00,559.93,559.96,559.45,559.63,125492.0
2024-08-29 14:38:00-04:00,559.59,559.59,558.31,558.675,322631.0
2024-08-29 14:39:00-04:00,558.66,558.745,558.39,558.5668,134720.0
2024-08-29 14:40:00-04:00,558.55,559.0788,558.42,558.87,135981.0
2024-08-29 14:41:00-04:00,558.81,559.07,558.79,558.86,181215.0
2024-08-29 14:42:00-04:00,558.86,559.03,558.53,558.72,85836.0
2024-08-29 14:43:00-04:00,558.67,558.67,557.61,558.01,241292.0
2024-08-29 14:44:00-04:00,557.99,558.225,557.68,558.13,309914.0
2024-08-29 14:45:00-04:00,558.13,558.24,557.75,558.05,158950.0
2024-08-29 14:46:00-04:00,558.07,558.14,557.68,557.94,187191.0
2024-08-29 14:47:00-04:00,557.97,558.01,557.561,557.5799,110131.0
2024-08-29 14:48:00-04:00,557.57,558.0183,557.18,558.0,149797.0
2024-08-29 14:49:00-04:00,557.98,558.51,557.98,558.42,204012.0
2024-08-29 14:50:00-04:00,558.41,558.41,557.59,557.6899,108259.0
2024-08-29 14:51:00-04:00,557.67,557.77,557.28,557.7496,90476.0
2024-08-29 14:52:00-04:00,557.71,558.02,557.71,557.9899,80873.0
2024-08-29 14:53:00-04:00,557.98,558.17,557.82,558.11,117549.0
2024-08-29 14:54:00-04:00,558.1,558.73,558.03,558.62,183992.0
2024-08-29 14:55:00-04:00,558.61,559.0,558.485,558.63,136195.0
2024-08-29 14:56:00-04:00,558.66,558.775,558.26,558.33,86237.0
2024-08-29 14:57:00-04:00,558.35,558.37,558.0737,558.19,57171.0
2024-08-29 14:58:00-04:00,558.18,558.54,558.09,558.535,75611.0
2024-08-29 14:59:00-04:00,558.51,558.77,558.37,558.493,78054.0
2024-08-29 15:00:00-04:00,558.48,558.64,557.76,557.78,110225.0
2024-08-29 15:01:00-04:00,557.81,558.09,557.8,557.9995,62940.0
2024-08-29 15:02:00-04:00,557.97,558.1,557.75,557.99,88634.0
2024-08-29 15:03:00-04:00,557.94,558.24,557.85,558.0399,44825.0
2024-08-29 15:04:00-04:00,558.02,558.29,557.95,557.9959,49253.0
2024-08-29 15:05:00-04:00,558.03,558.63,557.97,558.5702,73578.0
2024-08-29 15:06:00-04:00,558.575,558.59,558.21,558.35,101543.0
2024-08-29 15:07:00-04:00,558.335,558.45,558.12,558.29,54769.0
2024-08-29 15:08:00-04:00,558.2831,558.29,557.84,558.16,111196.0
2024-08-29 15:09:00-04:00,558.18,558.43,557.98,558.18,80639.0
2024-08-29 15:10:00-04:00,558.19,558.35,558.03,558.24,51974.0
2024-08-29 15:11:00-04:00,558.24,558.43,557.99,558.11,63770.0
2024-08-29 15:12:00-04:00,558.1,558.1,557.53,557.85,94084.0
2024-08-29 15:13:00-04:00,557.85,558.18,557.73,557.915,59811.0
2024-08-29 15:14:00-04:00,557.9,558.14,557.82,558.02,45764.0
2024-08-29 15:15:00-04:00,558.08,558.21,557.86,558.12,54989.0
2024-08-29 15:16:00-04:00,558.08,558.85,558.08,558.78,87142.0
2024-08-29 15:17:00-04:00,558.785,559.1,558.67,558.99,183885.0
2024-08-29 15:18:00-04:00,558.96,559.13,558.64,558.64,91255.0
2024-08-29 15:19:00-04:00,558.66,558.71,558.35,558.515,54584.0
2024-08-29 15:20:00-04:00,558.51,558.6942,558.35,558.5,46500.0
2024-08-29 15:21:00-04:00,558.5,558.53,558.26,558.35,62237.0
2024-08-29 15:22:00-04:00,558.35,558.41,558.16,558.28,39506.0
2024-08-29 15:23:00-04:00,558.26,558.65,558.23,558.45,67844.0
2024-08-29 15:24:00-04:00,558.4301,558.77,558.4301,558.72,55576.0
2024-08-29 15:25:00-04:00,558.71,558.97,558.66,558.95,75435.0
2024-08-29 15:26:00-04:00,558.94,559.009,558.68,558.715,55889.0
2024-08-29 15:27:00-04:00,558.73,559.2,558.69,559.18,94093.0
2024-08-29 15:28:00-04:00,559.12,559.67,559.091,559.24,108234.0
2024-08-29 15:29:00-04:00,559.25,559.26,558.94,559.125,105336.0
2024-08-29 15:30:00-04:00,559.11,559.23,558.93,559.04,59465.0
2024-08-29 15:31:00-04:00,559.0101,559.11,558.91,558.98,76808.0
2024-08-29 15:32:00-04:00,558.95,559.27,558.82,559.16,121910.0
2024-08-29 15:33:00-04:00,559.14,559.4,559.115,559.24,131641.0
2024-08-29 15:34:00-04:00,559.24,559.29,558.99,558.99,58790.0
2024-08-29 15:35:00-04:00,558.96,559.1599,558.85,559.0299,77463.0
2024-08-29 15:36:00-04:00,559.04,559.24,559.03,559.17,91262.0
2024-08-29 15:37:00-04:00,559.17,559.79,559.0801,559.565,152682.0
2024-08-29 15:38:00-04:00,559.55,559.95,559.4538,559.61,167886.0
2024-08-29 15:39:00-04:00,559.63,559.64,559.35,559.36,105875.0
2024-08-29 15:40:00-04:00,559.37,559.54,559.15,559.19,174178.0
2024-08-29 15:41:00-04:00,559.2,559.29,559.08,559.08,132961.0
2024-08-29 15:42:00-04:00,559.15,559.16,558.78,558.95,84025.0
2024-08-29 15:43:00-04:00,558.95,559.11,558.839,559.02,131278.0
2024-08-29 15:44:00-04:00,558.99,559.1,558.46,558.5,148696.0
2024-08-29 15:45:00-04:00,558.5,558.9999,558.5,558.84,150209.0
2024-08-29 15:46:00-04:00,558.83,558.9399,558.3,558.31,150286.0
2024-08-29 15:47:00-04:00,558.3,558.71,558.3,558.605,132802.0
2024-08-29 15:48:00-04:00,558.62,558.63,558.19,558.32,92465.0
2024-08-29 15:49:00-04:00,558.31,558.51,558.1099,558.1838,227497.0
2024-08-29 15:50:00-04:00,558.21,558.81,558.04,558.36,206331.0
2024-08-29 15:51:00-04:00,558.36,558.49,557.955,558.05,157047.0
2024-08-29 15:52:00-04:00,558.04,558.28,557.86,558.02,130113.0
2024-08-29 15:53:00-04:00,558.01,558.2,557.855,557.9,149707.0
2024-08-29 15:54:00-04:00,557.95,558.1399,557.69,557.7,182848.0
2024-08-29 15:55:00-04:00,557.72,558.51,557.72,558.16,260276.0
2024-08-29 15:56:00-04:00,558.14,558.15,557.76,557.82,283922.0
2024-08-29 15:57:00-04:00,557.81,558.04,557.7,557.89,188790.0
2024-08-29 15:58:00-04:00,557.88,558.08,557.77,558.07,257247.0
2024-08-29 15:59:00-04:00,558.0799,558.45,558.07,558.315,1842268.0
2024-08-29 16:00:00-04:00,558.35,558.85,558.34,558.69,590149.0
2024-08-29 16:01:00-04:00,558.61,558.75,558.61,558.6401,203178.0
2024-08-29 16:02:00-04:00,558.64,558.76,558.62,558.76,23089.0
2024-08-29 16:03:00-04:00,558.68,558.88,558.6601,558.88,22735.0
2024-08-29 16:04:00-04:00,558.77,558.84,558.75,558.81,43245.0
2024-08-29 16:05:00-04:00,558.78,558.87,558.73,558.76,27547.0
2024-08-29 16:06:00-04:00,558.81,559.01,558.81,558.99,13188.0
2024-08-29 16:07:00-04:00,559.01,559.1,559.0,559.1,72855.0
2024-08-29 16:08:00-04:00,559.1,559.18,559.1,559.16,157649.0
2024-08-29 16:09:00-04:00,559.16,559.28,559.16,559.24,28894.0
2024-08-29 16:10:00-04:00,559.22,559.33,559.02,559.3,1988294.0
2024-08-29 16:11:00-04:00,559.26,559.37,559.26,559.31,16650.0
2024-08-29 16:12:00-04:00,559.31,559.31,559.25,559.25,48626.0
2024-08-29 16:13:00-04:00,559.27,559.3,559.13,559.17,15307.0
2024-08-29 16:14:00-04:00,559.18,559.23,559.08,559.08,20692.0
2024-08-29 16:15:00-04:00,559.08,559.25,559.08,559.17,73003.0
2024-08-29 16:16:00-04:00,559.18,559.25,559.18,559.25,23137.0
2024-08-29 16:17:00-04:00,559.1981,559.23,559.14,559.23,1210.0
2024-08-29 16:18:00-04:00,559.19,559.24,559.19,559.23,6911.0
2024-08-29 16:19:00-04:00,559.25,559.2825,559.23,559.25,48238.0
2024-08-29 16:20:00-04:00,559.28,559.28,559.25,559.25,974.0
2024-08-29 16:21:00-04:00,559.29,559.29,559.25,559.25,496.0
2024-08-29 16:22:00-04:00,559.25,559.28,559.25,559.27,1824.0
2024-08-29 16:23:00-04:00,559.31,559.33,559.27,559.3,53943.0
2024-08-29 16:24:00-04:00,559.25,559.25,559.22,559.25,16665.0
2024-08-29 16:25:00-04:00,559.27,559.27,559.25,559.25,3893.0
2024-08-29 16:26:00-04:00,559.25,559.3,559.23,559.3,22056.0
2024-08-29 16:27:00-04:00,559.3,559.32,559.29,559.3,29111.0
2024-08-29 16:28:00-04:00,559.33,559.35,559.3,559.3,681.0
2024-08-29 16:29:00-04:00,559.3,559.3,559.3,559.3,1179.0
2024-08-29 16:30:00-04:00,559.321,559.37,559.32,559.37,13329.0
2024-08-29 16:31:00-04:00,559.29,559.299,559.21,559.21,6937.0
2024-08-29 16:32:00-04:00,559.2,559.21,559.2,559.21,514.0
2024-08-29 16:33:00-04:00,559.2,559.21,559.2,559.21,903.0
2024-08-29 16:34:00-04:00,559.19,559.19,559.1506,559.1506,610.0
2024-08-29 16:35:00-04:00,559.16,559.16,559.13,559.16,18902.0
2024-08-29 16:36:00-04:00,559.17,559.17,559.17,559.17,637.0
2024-08-29 16:37:00-04:00,559.22,559.2699,559.22,559.2699,893.0
2024-08-29 16:38:00-04:00,559.22,559.23,559.18,559.2,8361.0
2024-08-29 16:39:00-04:00,559.19,559.19,559.17,559.17,799.0
2024-08-29 16:40:00-04:00,559.1706,559.2,559.16,559.16,2010.0
2024-08-29 16:41:00-04:00,559.18,559.18,559.18,559.18,273.0
2024-08-29 16:42:00-04:00,559.2,559.22,559.2,559.2007,689.0
2024-08-29 16:44:00-04:00,559.16,559.17,559.1499,559.1499,1050.0
2024-08-29 16:45:00-04:00,559.12,559.12,559.09,559.09,13252.0
2024-08-29 16:46:00-04:00,559.08,559.08,559.02,559.05,3946.0
2024-08-29 16:47:00-04:00,559.11,559.11,559.09,559.09,1243.0
2024-08-29 16:48:00-04:00,559.09,559.11,559.04,559.07,2164.0
2024-08-29 16:49:00-04:00,559.09,559.1,559.02,559.02,1934.0
